41
 simulation time
 STEAM DOME PRESSURE
 REACTOR POWER
 RECIRCULATION FLOW
 FINE COLLAPSED LEVEL OF REACTOR VESSEL
 COARSE COLLAPSED LEVEL OF REACTOR VESSEL
 FEEDWATER FLOW
 STEAM FLOW
 FLOW OF SYSTEM 314
 FLOW OF SYSTEM 323
 FLOW OF SYSTEM 327
 PRIMARY STEAM LINE BREAK FLOW
 SECONDARY STEAM LINE BREAK FLOW
 DRYWELL PRESSURE
 WETWELL PRESSURE
 ROTATION SPEED OF RECIRCULATION PUMP
 TOTAL STEAM LINE BREAK FLOW
 GAS TEMPERATURE OF DRYWELL
 GAS TEMPERATURE OF WETWELL
 LIQUID TEMPERATURE OF WETWELL
 MASS OF COOLANT IN REACTOR VESSEL
 INTEGRATED STEAM LINE BREAK FLOW
 INTEGRATED ENTHALPY OF STEAM LINE BREAK FLOW
 LEVEL OF REACTOR VESSEL MEASURED FROM DC AND
 MASS FLOW OF RECIRCULATION PUMPS
 SPECIFIC ENTHALPY OF STEAM LINE BREAK FLOW
 FLOW OF SYSTEM 322
 ROTATION SPEED OF MOTOR OF RECIRCULATION PUMP
 WATER LEVEL OF WETWELL
 MASS FLOW OF LAST PIPE IN SYSTEM 314
 MASS FLOW OF VENT PIPES
 SPRAY MASS FLOW TO DRYWELL
 TEMPERATURE OF SPRAY GOING TO DRYWELL
 SPRAY MASS FLOW TO WETWELL
 TEMPERATURE OF SPRAY GOING TO WETWELL
 SIMULATION TIME STEP
 NUMBER OF ITERATIONS
 NUMBER OF ITERATIONS BY SIX-EQUATION MODEL
 INTEGRATED MASS ERROR OF LIQUID
 INTEGRATED MASS ERROR OF STEAM
 INTEGRATED MASS ERROR OF NONCONDENSABLE GAS
    4.600000        7.000000        1.020000        7678.679        4.302570        4.302570        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97380.38        97554.70        1273.127        0.000000        316.7656        293.2725        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787704      -0.7794719E-01   0.4954004E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1309248       -2.333458      -0.4532928E-11
    4.700000        7.000000        1.020000        7678.679        4.302570        4.302570        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97380.37        97554.71        1273.127        0.000000        316.7656        293.2725        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787704       0.7775195E-01   0.6076538E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1231492       -2.333458      -0.4532359E-11
    4.800000        7.000000        1.020000        7678.679        4.302570        4.302570        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97380.37        97554.72        1273.127        0.000000        316.7656        293.2725        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787704      -0.7794844E-01   0.1742724E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1309449       -2.333458      -0.4532137E-11
    4.900000        7.000000        1.020000        7678.679        4.302570        4.302570        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97380.36        97554.73        1273.127        0.000000        316.7656        293.2725        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787704       0.7775100E-01   0.1804966E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1231693       -2.333457      -0.4532609E-11
    5.000000        7.000000        1.020000        7678.679        4.302570        4.302570        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97380.36        97554.74        1273.127        0.000000        316.7656        293.2725        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787704      -0.7794912E-01   0.1937835E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1309652       -2.333457      -0.4531943E-11
    5.100000        7.000000        1.020000        7678.679        4.302570        4.302570        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97380.35        97554.75        1273.127        0.000000        316.7655        293.2725        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787704       0.7775056E-01   0.1279944E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1231896       -2.333457      -0.4532914E-11
    5.200000        7.000000        1.020000        7678.679        4.302570        4.302570        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97380.35        97554.76        1273.127        0.000000        316.7655        293.2725        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787704      -0.7794945E-01   0.2248848E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1309856       -2.333457      -0.4532609E-11
    5.300000        7.000000        1.020000        7678.679        4.302570        4.302570        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97380.34        97554.77        1273.127        0.000000        316.7655        293.2725        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787704       0.7775027E-01   0.1079350E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1232101       -2.333457      -0.4532776E-11
    5.400000        7.000000        1.020000        7678.679        4.302570        4.302570        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97380.34        97554.77        1273.127        0.000000        316.7655        293.2725        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787704      -0.7794973E-01   0.2787909E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1310060       -2.333457      -0.4533428E-11
    5.500000        7.000000        1.020000        7678.679        4.302570        4.302570        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97380.34        97554.78        1273.127        0.000000        316.7655        293.2726        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787704       0.7775009E-01   0.8189455E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1232305       -2.333457      -0.4534649E-11
    5.600000        7.000000        1.020000        7678.679        4.302570        4.302570        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97380.33        97554.79        1273.127        0.000000        316.7655        293.2726        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787704      -0.7794981E-01   0.3809090E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1310265       -2.333457      -0.4535024E-11
    5.700000        7.000000        1.020000        7678.679        4.302570        4.302570        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97380.33        97554.80        1273.127        0.000000        316.7655        293.2726        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787704       0.7775012E-01   0.5650196E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1232510       -2.333457      -0.4535315E-11
    5.800000        7.000000        1.020000        7678.679        4.302570        4.302570        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97380.32        97554.80        1273.127        0.000000        316.7655        293.2726        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787704      -0.7794976E-01   0.5651261E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1310467       -2.333457      -0.4535579E-11
    5.900000        7.000000        1.020000        7678.679        4.302570        4.302570        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97380.32        97554.81        1273.127        0.000000        316.7655        293.2726        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787704       0.7775015E-01   0.5064844E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1232712       -2.333457      -0.4536273E-11
    6.000000        7.000000        1.020000        7678.679        4.302570        4.302570        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97380.31        97554.82        1273.127        0.000000        316.7655        293.2726        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787704      -0.7794978E-01   0.6339611E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1310673       -2.333457      -0.4536287E-11
    6.100000        7.000000        1.020000        7678.679        4.302570        4.302570        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97380.31        97554.83        1273.127        0.000000        316.7655        293.2726        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787704       0.7775016E-01   0.5559313E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1232918       -2.333456      -0.4537605E-11
    6.200000        7.000000        1.020000        7678.679        4.302570        4.302570        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97380.30        97554.84        1273.127        0.000000        316.7655        293.2726        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787704      -0.7794970E-01   0.5768313E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1310878       -2.333456      -0.4537772E-11
    6.300000        7.000000        1.020000        7678.679        4.302570        4.302570        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97380.30        97554.84        1273.127        0.000000        316.7655        293.2726        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787704       0.7775033E-01   0.5315168E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1233121       -2.333456      -0.4538590E-11
    6.400000        7.000000        1.020000        7678.679        4.302570        4.302570        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97380.30        97554.86        1273.127        0.000000        316.7655        293.2726        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787704      -0.7794956E-01   0.6047929E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1311081       -2.333456      -0.4539937E-11
    6.500000        7.000000        1.020000        7678.679        4.302570        4.302570        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97380.30        97554.87        1273.127        0.000000        316.7655        293.2726        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787704       0.7775042E-01   0.5513424E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1233327       -2.333456      -0.4540353E-11
    6.600000        7.000000        1.020000        7678.679        4.302570        4.302570        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97380.29        97554.88        1273.127        0.000000        316.7655        293.2726        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787704      -0.7794952E-01   0.5828403E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1311287       -2.333456      -0.4540492E-11
    6.700000        7.000000        1.020000        7678.679        4.302570        4.302570        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97380.29        97554.88        1273.127        0.000000        316.7655        293.2727        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787704       0.7775050E-01   0.5442509E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1233531       -2.333456      -0.4542684E-11
    6.800000        7.000000        1.020000        7678.679        4.302570        4.302570        1310.363        1310.363        0.000000        0.000000        0.000000        0.000000        0.000000        97380.28        97554.89        1273.127        0.000000        316.7655        293.2727        293.4326        0.000000        0.000000        0.000000        4.302570        7678.679        0.000000        0.000000        24.16481        8.787704      -0.7794940E-01   0.5910040E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000      -0.1311490       -2.333456      -0.4544044E-11
