41
 simulation time
 STEAM DOME PRESSURE
 REACTOR POWER
 RECIRCULATION FLOW
 FINE COLLAPSED LEVEL OF REACTOR VESSEL
 COARSE COLLAPSED LEVEL OF REACTOR VESSEL
 FEEDWATER FLOW
 STEAM FLOW
 FLOW OF SYSTEM 314
 FLOW OF SYSTEM 323
 FLOW OF SYSTEM 327
 PRIMARY STEAM LINE BREAK FLOW
 SECONDARY STEAM LINE BREAK FLOW
 DRYWELL PRESSURE
 WETWELL PRESSURE
 ROTATION SPEED OF RECIRCULATION PUMP
 TOTAL STEAM LINE BREAK FLOW
 GAS TEMPERATURE OF DRYWELL
 GAS TEMPERATURE OF WETWELL
 LIQUID TEMPERATURE OF WETWELL
 MASS OF COOLANT IN REACTOR VESSEL
 INTEGRATED STEAM LINE BREAK FLOW
 INTEGRATED ENTHALPY OF STEAM LINE BREAK FLOW
 LEVEL OF REACTOR VESSEL MEASURED FROM DC AND
 MASS FLOW OF RECIRCULATION PUMPS
 SPECIFIC ENTHALPY OF STEAM LINE BREAK FLOW
 FLOW OF SYSTEM 322
 ROTATION SPEED OF MOTOR OF RECIRCULATION PUMP
 WATER LEVEL OF WETWELL
 MASS FLOW OF LAST PIPE IN SYSTEM 314
 MASS FLOW OF VENT PIPES
 SPRAY MASS FLOW TO DRYWELL
 TEMPERATURE OF SPRAY GOING TO DRYWELL
 SPRAY MASS FLOW TO WETWELL
 TEMPERATURE OF SPRAY GOING TO WETWELL
 SIMULATION TIME STEP
 NUMBER OF ITERATIONS
 NUMBER OF ITERATIONS BY SIX-EQUATION MODEL
 INTEGRATED MASS ERROR OF LIQUID
 INTEGRATED MASS ERROR OF STEAM
 INTEGRATED MASS ERROR OF NONCONDENSABLE GAS
    182.2000        5.086288       0.4562946E-01    4259.812        3.787260        3.785016        2000.000      -0.3367284        0.000000        0.000000        44.99848        0.000000        0.000000        97396.92        98102.09        633.0202        0.000000        316.7790        293.7406        293.4925        0.000000        0.000000        0.000000        3.776628        4197.002        0.000000        0.000000        24.53567        8.792006        63.50150       0.7728124E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        9.000000        3.000000        75.40702        25.79204       0.5363814E-11
    182.3000        5.086191       0.4560206E-01    4263.518        3.796138        3.793981        2000.000      -0.9837769        0.000000        0.000000        44.99836        0.000000        0.000000        97396.94        98102.36        633.0200        0.000000        316.7790        293.7408        293.4925        0.000000        0.000000        0.000000        3.785772        4200.744        0.000000        0.000000        24.53566        8.792029        32.22505      -0.6211234E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        3.000000        75.14384        25.93604       0.5362660E-11
    182.4000        5.086002       0.4557475E-01    4267.982        3.804776        3.802705        2000.000       -1.343494        0.000000        0.000000        44.99775        0.000000        0.000000        97396.96        98102.50        633.0198        0.000000        316.7790        293.7409        293.4925        0.000000        0.000000        0.000000        3.794676        4203.611        0.000000        0.000000        24.53565        8.792043        127.1211      -0.1220805E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        3.000000        74.86823        26.06536       0.5415560E-11
    182.5000        5.085641       0.4554753E-01    4272.744        3.813140        3.811154        2000.000       -1.346574        0.000000        0.000000        44.99833        0.000000        0.000000        97396.99        98102.97        633.0217        0.000000        316.7791        293.7413        293.4924        0.000000        0.000000        0.000000        3.803304        4213.152        0.000000        0.000000        24.53572        8.792089        62.79980      -0.1527884E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        9.000000        4.000000        75.01675        26.10759       0.5415446E-11
    182.6000        5.085330       0.4552036E-01    4279.795        3.821248        3.819341        2000.000       -1.150877        0.000000        0.000000        44.99607        0.000000        0.000000        97397.02        98103.27        633.0197        0.000000        316.7791        293.7415        293.4924        0.000000        0.000000        0.000000        3.811668        4209.364        0.000000        0.000000        24.53565        8.792111        125.4015      -0.1805407E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        3.000000        74.89426        26.21616       0.5463668E-11
    182.7000        5.084893       0.4549330E-01    4284.534        3.829081        3.827254        2000.000      -0.8246351        0.000000        0.000000        44.99847        0.000000        0.000000        97397.04        98103.76        633.0216        0.000000        316.7791        293.7419        293.4924        0.000000        0.000000        0.000000        3.819756        4219.485        0.000000        0.000000        24.53572        8.792156        37.00452      -0.2077544E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        9.000000        4.000000        75.01917        26.26066       0.5463359E-11
    182.8000        5.084583       0.4546629E-01    4292.079        3.836663        3.834909        2000.000      -0.5834042        0.000000        0.000000        44.99642        0.000000        0.000000        97397.07        98103.95        633.0193        0.000000        316.7791        293.7421        293.4924        0.000000        0.000000        0.000000        3.827583        4216.169        0.000000        0.000000        24.53563        8.792171       -137.3596      -0.2245216E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        3.000000        74.66817        26.37924       0.5289279E-11
    182.9000        5.084236       0.4543938E-01    4297.497        3.843998        3.842315        2000.000      -0.4083300        0.000000        0.000000        44.99855        0.000000        0.000000        97397.09        98103.42        633.0212        0.000000        316.7791        293.7416        293.4924        0.000000        0.000000        0.000000        3.835160        4226.881        0.000000        0.000000        24.53571        8.792126       -788.3441      -0.2257928E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        9.000000        4.000000        74.74217        26.36609       0.4453797E-11
    183.0000        5.084036       0.4541254E-01    4306.010        3.851139        3.849523        2000.000      -0.3875673        0.000000        0.000000        44.99623        0.000000        0.000000        97397.13        98100.27        633.0193        0.000000        316.7791        293.7390        293.4924        0.000000        0.000000        0.000000        3.842536        4222.729        0.000000        0.000000        24.53564        8.791862       -356.5555      -0.1712511E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        3.000000        74.54002        26.48286       0.4448348E-11
    183.1000        5.083866       0.4538577E-01    4311.985        3.858095        3.856544        2000.000      -0.3868064        0.000000        0.000000        44.99749        0.000000        0.000000        97397.16        98098.25        633.0186        0.000000        316.7792        293.7372        293.4923        0.000000        0.000000        0.000000        3.849725        4225.125        0.000000        0.000000        24.53561        8.791744       -1166.151      -0.1369328E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        8.000000        3.000000        74.14675        26.56570       0.2949205E-11
